timestamp,Open,High,Low,Close,Adj Close,Volume,Pivot,R1,S1,R2,S2,R3,S3
2020-12-22,22794.039063,23789.902344,22430.605469,23783.029297,23783.029297,44171632681.0,23334.51237,22879.122396000002,22879.122396000002,24693.809245,21975.215495,26053.10612,20615.91862
2020-12-23,23781.974609,24024.490234,22802.646484,23241.345703,23241.345703,51146161904.0,23356.160806999997,22687.831379999992,22687.831379999992,24578.004556999997,22134.317056999997,25799.848306999997,20912.473306999997
2020-12-24,23240.203125,23768.337891,22777.597656,23735.949219,23735.949219,41080759713.0,23427.294922,23086.251953000003,23086.251953000003,24418.035157,22436.554687000003,25408.775391999996,21445.814452000006
2020-12-25,23733.570313,24710.101563,23463.673828,24664.791016,24664.791016,42068395846.0,24279.52213566667,23848.94270833334,23848.94270833334,25525.94987066667,23033.09440066667,26772.377605666672,21786.666665666668
2020-12-26,24677.015625,26718.070313,24522.689453,26437.037109,26437.037109,48332647295.0,25892.598958333332,25067.127603666664,25067.127603666664,28087.979818333333,23697.21809833333,30283.360678333334,21501.83723833333
2020-12-27,26439.373047,28288.839844,25922.769531,26272.294922,26272.294922,66479895605.0,26827.968099,25367.096354000005,25367.096354000005,29194.038411999998,24461.897786000005,31560.108724999995,22095.82747300001
2020-12-28,26280.822266,27389.111328,26207.640625,27084.808594,27084.808594,49056742893.0,26893.853515666666,26398.595703333332,26398.595703333332,28075.324218666665,25712.382812666667,29256.794921666664,24530.912109666668
2020-12-29,27081.810547,27370.720703,25987.298828,27362.4375,27362.4375,45265946774.0,26906.819010333333,26442.917317666666,26442.917317666666,28290.240885333333,25523.397135333333,29673.662760333333,24139.975260333333
2020-12-30,27360.089844,28937.740234,27360.089844,28840.953125,28840.953125,51287442704.0,28379.594401,27821.448567999996,27821.448567999996,29957.244791,26801.944010999996,31534.895181000004,25224.293620999993
2020-12-31,28841.574219,29244.876953,28201.992188,29001.720703,29001.720703,46754964848.0,28816.196614666667,28387.516276333336,28387.516276333336,29859.081379666666,27773.31184966667,30901.966144666665,26730.42708466667
2021-01-01,28994.009766,29600.626953,28803.585938,29374.152344,29374.152344,40730301359.0,29259.455078333336,28918.283203666673,28918.283203666673,30056.496093333335,28462.414063333337,30853.537108333334,27665.37304833334
2021-01-02,29376.455078,33155.117188,29091.181641,32127.267578,32127.267578,67865420765.0,31457.855469,29760.59375,29760.59375,35521.791015999996,27393.919922,39585.72656299999,23329.984375000004
2021-01-03,32129.408203,34608.558594,32052.316406,32782.023438,32782.023438,78665235202.0,33147.63281266667,31686.70703133334,31686.70703133334,35703.87500066667,30591.39062466667,38260.11718866667,28035.14843666667
2021-01-04,32810.949219,33440.21875,28722.755859,31971.914063,31971.914063,81163475344.0,31378.296224,29316.373698000003,29316.373698000003,36095.759115,26660.833333000002,40813.222005999996,21943.370442000003
2021-01-05,31977.041016,34437.589844,30221.1875,33992.429688,33992.429688,67547324782.0,32883.73567733334,31329.881510666673,31329.881510666673,37100.13802133334,28667.333333333336,41316.54036533334,24450.930989333334
2021-01-06,34013.613281,36879.699219,33514.035156,36824.363281,36824.363281,75289433811.0,35739.36588533333,34599.03255166666,34599.03255166666,39105.02994833334,32373.70182233333,42470.69401133334,29008.037759333325
2021-01-07,36833.875,40180.367188,36491.191406,39371.042969,39371.042969,84762141031.0,38680.86718766667,37181.367187333344,37181.367187333344,42370.04296966667,34991.69140566667,46059.21875166667,31302.515623666673
2021-01-08,39381.765625,41946.738281,36838.636719,40797.609375,40797.609375,88107519480.0,39860.994791666664,37775.25130233333,37775.25130233333,44969.09635366666,34752.89322966667,50077.19791566666,29644.791667666672
2021-01-09,40788.640625,41436.351563,38980.875,40254.546875,40254.546875,61984162837.0,40223.924479333335,39011.49739566667,39011.49739566667,42679.40104233333,37768.44791633334,45134.87760533333,35312.97135333334
2021-01-10,40254.21875,41420.191406,35984.628906,38356.441406,38356.441406,79980747690.0,38587.087239333334,35753.98307266667,35753.98307266667,44022.649739333334,33151.524739333334,49458.212239333334,27715.962239333334
2021-01-11,38346.53125,38346.53125,30549.599609,35566.65625,35566.65625,123320567399.0,34820.929036333335,31295.32682266667,31295.32682266667,42617.86067733333,27023.997395333336,50414.79231833333,19227.065754333336
2021-01-12,35516.359375,36568.527344,32697.976563,33922.960938,33922.960938,74773277909.0,34396.48828166667,32224.449219333343,32224.449219333343,38267.03906266668,30525.93750066667,42137.589843666676,26655.38671966667
2021-01-13,33915.121094,37599.960938,32584.667969,37316.359375,37316.359375,69364315979.0,35833.662760666666,34067.364583333336,34067.364583333336,40848.95572966666,30818.369791666668,45864.24869866666,25803.07682266667
2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,39187.328125,63615990033.0,38674.098958333336,37381.79166666667,37381.79166666667,41771.942708333336,35576.255208333336,44869.786458333336,32478.411458333336
2021-01-15,39156.707031,39577.710938,34659.589844,36825.367188,36825.367188,67760757881.0,37020.88932333334,34464.06770866668,34464.06770866668,41939.01041733333,32102.768229333342,46857.131511333326,27184.647135333347
2021-01-16,36821.648438,37864.367188,35633.554688,36178.140625,36178.140625,57706187875.0,36558.68750033333,35253.00781266667,35253.00781266667,38789.50000033333,34327.87500033333,41020.31250033333,32097.062500333333
2021-01-17,36163.648438,36722.351563,34069.320313,35791.277344,35791.277344,52359854336.0,35527.64974,34332.947917000005,34332.947917000005,38180.68099,32874.61849,40833.71224,30221.58724
2021-01-18,35792.238281,37299.285156,34883.84375,36630.074219,36630.074219,49511702429.0,36271.067708333336,35242.85026066667,35242.85026066667,38686.509114333334,33855.62630233334,41101.95052033333,31440.18489633334
2021-01-19,36642.234375,37755.890625,36069.804688,36069.804688,36069.804688,57244195486.0,36631.83333366667,35507.77604233334,35507.77604233334,38317.91927066667,34945.747396666666,40004.005207666676,33259.66145966666
2021-01-20,36050.113281,36378.328125,33570.476563,35547.75,35547.75,66834573161.0,35165.518229333335,33952.70833366667,33952.70833366667,37973.36979133334,32357.66666733333,40781.22135333334,29549.815105333328
2021-01-21,35549.398438,35552.679688,30250.75,30825.699219,30825.699219,75643067688.0,32209.70963566667,28866.739583333343,28866.739583333343,37511.63932366666,26907.779947666673,42813.56901166667,21605.850259666677
2021-01-22,30817.625,33811.851563,28953.373047,33005.761719,33005.761719,77207272511.0,31923.662109666668,30035.47265633334,30035.47265633334,36782.14062566667,27065.183593666672,41640.619141666655,22206.705077666677
2021-01-23,32985.757813,33360.976563,31493.160156,32067.642578,32067.642578,48354737975.0,32307.259765666666,31253.542968333335,31253.542968333335,34175.07617266666,30439.44335866667,36042.89257966666,28571.626951666676
2021-01-24,32064.376953,32944.007813,31106.685547,32289.378906,32289.378906,48643830599.0,32113.357422,31282.707031000005,31282.707031000005,33950.679688,30276.035156000005,35788.00195399999,28438.71289000001
2021-01-25,32285.798828,34802.742188,32087.787109,32366.392578,32366.392578,59897054838.0,33085.640625,31368.539062000003,31368.539062000003,35800.59570399999,30370.685546000004,38515.55078299999,27655.73046700001
2021-01-26,32358.613281,32794.550781,31030.265625,32569.849609,32569.849609,60255421470.0,32131.55533833333,31468.559895666665,31468.559895666665,33895.84049433333,30367.270182333334,35660.12565033333,28602.985026333336
2021-01-27,32564.029297,32564.029297,29367.138672,30432.546875,30432.546875,62576762015.0,30787.904948,29011.780598999998,29011.780598999998,33984.795572999996,27591.014323,37181.686197999996,24394.123698
2021-01-28,30441.041016,31891.300781,30023.207031,31649.605469,31649.605469,78948162368.0,31188.037760333333,30484.774739666664,30484.774739666664,33056.13151033333,29319.944010333333,34924.22526033333,27451.850260333333
2021-01-29,34318.671875,38406.261719,32064.814453,34316.386719,34316.386719,117894572511.0,34929.154297,31452.046875,31452.046875,41270.601563000004,28587.707030999998,47612.04882900001,22246.259764999995
2021-01-30,34295.933594,34834.707031,32940.1875,34269.523438,34269.523438,65141828798.0,34014.80598966667,33194.90494833334,33194.90494833334,35909.325520666665,32120.28645866667,37803.84505166666,30225.76692766667
2021-01-31,34270.878906,34288.332031,32270.175781,33114.359375,33114.359375,52754542671.0,33224.28906233333,32160.24609366666,32160.24609366666,35242.44531233332,31206.132812333333,37260.60156233332,29187.976562333337
2021-02-01,33114.578125,34638.214844,32384.228516,33537.175781,33537.175781,61400400660.0,33519.873047,32401.53125,32401.53125,35773.859375,31265.886719,38027.845703000006,29011.900390999996
2021-02-02,33533.199219,35896.882813,33489.21875,35510.289063,35510.289063,63088585433.0,34965.463542000005,34034.04427100001,34034.04427100001,37373.127605,32557.79947900001,39780.791668,30150.135416000012
2021-02-03,35510.820313,37480.1875,35443.984375,37472.089844,37472.089844,61166818159.0,36798.75390633333,36117.32031266666,36117.32031266666,38834.95703133333,34762.55078133333,40871.16015633333,32726.34765633333
2021-02-04,37475.105469,38592.175781,36317.5,36926.066406,36926.066406,68838074392.0,37278.580729,35964.985677000004,35964.985677000004,39553.25651,35003.904948,41827.932291,32729.229167000005
2021-02-05,36931.546875,38225.90625,36658.761719,38144.308594,38144.308594,58598066402.0,37676.325521,37126.744792,37126.744792,39243.470052,36109.18099,40810.614582999995,34542.036459
2021-02-06,38138.386719,40846.546875,38138.386719,39266.011719,39266.011719,71326033653.0,39416.981771,37987.416667,37987.416667,42125.141927,36708.821615,44833.302082999995,34000.661459
2021-02-07,39250.191406,39621.835938,37446.152344,38903.441406,38903.441406,65500641143.0,38657.143229333335,37692.45052066667,37692.45052066667,40832.82682333333,36481.45963533334,43008.510417333324,34305.776041333345
2021-02-08,38886.828125,46203.929688,38076.324219,46196.464844,46196.464844,101467222687.0,43492.23958366667,40780.54947933334,40780.54947933334,51619.845052666664,35364.634114666675,59747.45052166666,27237.02864566668
2021-02-09,46184.992188,48003.722656,45166.960938,46481.105469,46481.105469,91809846886.0,46550.596354333335,45097.47005266667,45097.47005266667,49387.358072333336,43713.83463633333,52224.11979033334,40877.07291833333
2021-02-10,46469.761719,47145.566406,43881.152344,44918.183594,44918.183594,87301089896.0,45314.967448,43484.36849000001,43484.36849000001,48579.38151,42050.55338600001,51843.795571999995,38786.13932400001
2021-02-11,44898.710938,48463.46875,44187.761719,47909.332031,47909.332031,81388911810.0,46853.520833333336,45243.57291666667,45243.57291666667,51129.227864333334,42577.81380233334,55404.93489533333,38302.10677133334
2021-02-12,47877.035156,48745.734375,46424.976563,47504.851563,47504.851563,76555041196.0,47558.52083366667,46371.30729233334,46371.30729233334,49879.27864566667,45237.763021666666,52200.036457666676,42917.00520966666
2021-02-13,47491.203125,48047.746094,46392.28125,47105.515625,47105.515625,70250456155.0,47181.84765633333,46315.94921866666,46315.94921866666,48837.31250033333,45526.38281233333,50492.777344333335,43870.91796833333
2021-02-14,47114.507813,49487.640625,47114.507813,48717.289063,48717.289063,71248675228.0,48439.81250033333,47391.98437566667,47391.98437566667,50812.94531233334,46066.67968833333,53186.07812433334,43693.54687633333
2021-02-15,48696.535156,48875.570313,46347.476563,47945.058594,47945.058594,77069903166.0,47722.70182333334,46569.83333366668,46569.83333366668,50250.79557333334,45194.60807333334,52778.88932333334,42666.51432333334
2021-02-16,47944.457031,50341.101563,47201.304688,49199.871094,49199.871094,77049582886.0,48914.09244833334,47487.08333366668,47487.08333366668,52053.88932333334,45774.29557333334,55193.68619833334,42634.49869833334
2021-02-17,49207.277344,52533.914063,49072.378906,52149.007813,52149.007813,80820545404.0,51251.76692733334,49969.61979166668,49969.61979166668,54713.302084333336,47790.23177033334,58174.837241333335,44328.69661333334
2021-02-18,52140.972656,52474.105469,51015.765625,51679.796875,51679.796875,52054723579.0,51723.22265633333,50972.33984366666,50972.33984366666,53181.56250033333,50264.88281233333,54639.902344333335,48806.54296833333
2021-02-19,51675.980469,56113.652344,50937.277344,55888.132813,55888.132813,63495496918.0,54313.02083366667,52512.38932333334,52512.38932333334,59489.39583366667,49136.64583366667,64665.77083366667,43960.27083366667
2021-02-20,55887.335938,57505.226563,54626.558594,56099.519531,56099.519531,68145460026.0,56077.10156266667,54648.976562333344,54648.976562333344,58955.769531666665,53198.433593666676,61834.43750066666,50319.76562466668
2021-02-21,56068.566406,58330.570313,55672.609375,57539.945313,57539.945313,51897585191.0,57181.041667000005,56031.51302100001,56031.51302100001,59839.002605,54523.08072900001,62496.963543,51865.11979100001
2021-02-22,57532.738281,57533.390625,48967.566406,54207.320313,54207.320313,92052420332.0,53569.42578133333,49605.46093766666,49605.46093766666,62135.25000033333,45003.60156233333,70701.07421933333,36437.77734333333
2021-02-23,54204.929688,54204.929688,45290.589844,48824.425781,48824.425781,106102492824.0,49439.981771,44675.033854,44675.033854,58354.32161499999,40525.641927000004,67268.661459,31611.30208300001
2021-02-24,48835.085938,51290.136719,47213.5,49705.332031,49705.332031,63695521388.0,49402.989583333336,47515.84244766667,47515.84244766667,53479.62630233334,45326.352864333334,57556.26302133334,41249.71614533333
2021-02-25,49709.082031,51948.96875,47093.851563,47093.851563,47093.851563,54506565949.0,48712.22395866667,45475.47916733334,45475.47916733334,53567.34114566667,43857.106771666666,58422.458332666676,39001.98958466666
2021-02-26,47180.464844,48370.785156,44454.84375,46339.761719,46339.761719,350967941479.0,46388.463541666664,44406.14192733333,44406.14192733333,50304.40494766666,42472.522135666666,54220.34635366666,38556.58072966667
2021-02-27,46344.773438,48253.269531,45269.027344,46188.453125,46188.453125,45910946382.0,46570.25,44887.230469,44887.230469,49554.492186999996,43586.007813000004,52538.73437399999,40601.76562600001
2021-02-28,46194.015625,46716.429688,43241.617188,45137.769531,45137.769531,53443887451.0,45031.93880233334,43347.44791666668,43347.44791666668,48506.75130233334,41557.12630233334,51981.56380233334,38082.31380233334
2021-03-01,45159.503906,49784.015625,45115.09375,49631.242188,49631.242188,53891300112.0,48176.783854333335,46569.55208366667,46569.55208366667,52845.705729333335,43507.861979333335,57514.627604333335,38838.940104333335
2021-03-02,49612.105469,50127.511719,47228.84375,48378.988281,48378.988281,47530897720.0,48578.447916666664,47029.38411433333,47029.38411433333,51477.115885666666,45679.77994766666,54375.78385466667,42781.11197866666
2021-03-03,48415.816406,52535.136719,48274.320313,50538.242188,50538.242188,53220811975.0,50449.23307333334,48363.32942766667,48363.32942766667,54710.04947933334,46188.41666733333,58970.86588533335,41927.600261333326
2021-03-04,50522.304688,51735.089844,47656.929688,48561.167969,48561.167969,52343816680.0,49317.729167000005,46900.36849000001,46900.36849000001,53395.88932300001,45239.569011,57474.049479000016,41161.408854999994
2021-03-05,48527.03125,49396.429688,46542.515625,48927.304688,48927.304688,48625928883.0,48288.75000033333,47181.07031266667,47181.07031266667,51142.66406333333,45434.83593733334,53996.57812633333,42580.92187433334
2021-03-06,48899.230469,49147.21875,47257.527344,48912.382813,48912.382813,34363564661.0,48439.042969,47730.867188000004,47730.867188000004,50328.734375,46549.351563000004,52218.425781,44659.660157000006
2021-03-07,48918.679688,51384.367188,48918.679688,51206.691406,51206.691406,43137459378.0,50503.246094,49622.12500000001,49622.12500000001,52968.933594,48037.558594,55434.621094,45571.871094
2021-03-08,51174.117188,52314.070313,49506.054688,52246.523438,52246.523438,48597428048.0,51355.54947966666,50397.028646333325,50397.028646333325,54163.56510466666,48547.53385466666,56971.58072966666,45739.51822966666
2021-03-09,52272.96875,54824.117188,51981.832031,54824.117188,54824.117188,50912227385.0,53876.68880233334,52929.26041666668,52929.26041666668,56718.973959333336,51034.40364533334,59561.259116333335,48192.11848833334
2021-03-10,54824.011719,57258.253906,53290.890625,56008.550781,56008.550781,57295577614.0,55519.231770666665,53780.20963533333,53780.20963533333,59486.59505166666,51551.86848966667,63453.95833266666,47584.50520866667
2021-03-11,55963.179688,58091.0625,54484.59375,57805.121094,57805.121094,56772343595.0,56793.592448,55496.122396000006,55496.122396000006,60400.061198,53187.123698,64006.529948,49580.654948
2021-03-12,57821.21875,57996.621094,55376.648438,57332.089844,57332.089844,55689944702.0,56901.78645866667,55806.95182333334,55806.95182333334,59521.759114666675,54281.813802666664,62141.73177066668,51661.84114666666
2021-03-13,57343.371094,61683.863281,56217.972656,61243.085938,61243.085938,60669829814.0,59714.973958333336,57746.08463566667,57746.08463566667,65180.864583333336,54249.083333333336,70646.75520833334,48783.192708333336
2021-03-14,61221.132813,61597.917969,59302.316406,59302.316406,59302.316406,43901225564.0,60067.516927,58537.11588499999,58537.11588499999,62363.11849,57771.91536399999,64658.720053000005,55476.31380099999
2021-03-15,59267.429688,60540.992188,55393.164063,55907.199219,55907.199219,66419369890.0,57280.45182333334,54019.91145866668,54019.91145866668,62428.27994833334,52132.62369833334,67576.10807333334,46984.79557333334
2021-03-16,55840.785156,56833.179688,53555.027344,56804.902344,56804.902344,59749798599.0,55731.03645866667,54628.89322933334,54628.89322933334,59009.188802666664,52452.884114666675,62287.34114666666,49174.73177066668
2021-03-17,56825.828125,58969.816406,54528.628906,58870.894531,58870.894531,60258313191.0,57456.446614333334,55943.07682266667,55943.07682266667,61897.634114333334,53015.259114333334,66338.82161433334,48574.071614333334
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,57858.921875,55746041000.0,57409.583333333336,54702.91666666667,54702.91666666667,63272.255208333336,51546.911458333336,69134.92708333334,45684.239583333336
2021-03-19,57850.441406,59498.375,56643.703125,58346.652344,58346.652344,49063873786.0,58162.91015633333,56827.44531266666,56827.44531266666,61017.58203133333,55308.23828133333,63872.25390633333,52453.56640633333
2021-03-20,58332.261719,60031.285156,58213.296875,58313.644531,58313.644531,50361731222.0,58852.74218733333,57674.19921866666,57674.19921866666,60670.73046833333,57034.75390633333,62488.718749333326,55216.76562533333
2021-03-21,58309.914063,58767.898438,56005.617188,57523.421875,57523.421875,51943414539.0,57432.31250033333,56096.72656266667,56096.72656266667,60194.59375033333,54670.03125033333,62956.87500033333,51907.75000033333
2021-03-22,57517.890625,58471.480469,54288.15625,54529.144531,54529.144531,56521454974.0,55762.927083333336,53054.37369766667,53054.37369766667,59946.25130233334,51579.602864333334,64129.57552133334,47396.27864533333
2021-03-23,54511.660156,55985.441406,53470.695313,54738.945313,54738.945313,56435023914.0,54731.694010666666,53477.946615333334,53477.946615333334,57246.44010366667,52216.947917666665,59761.18619666667,49702.20182466666
2021-03-24,54710.488281,57262.382813,52514.332031,52774.265625,52774.265625,70567223787.0,54183.66015633333,51104.93749966667,51104.93749966667,58931.71093833333,49435.60937433333,63679.76172033333,44687.558592333335
2021-03-25,52726.746094,53392.386719,50856.570313,51704.160156,51704.160156,67999812841.0,51984.372396,50576.358072999996,50576.358072999996,54520.188802000004,49448.55598999999,57056.00520800001,46912.73958399999
2021-03-26,51683.011719,55137.3125,51579.855469,55137.3125,55137.3125,56652197978.0,53951.49348966667,52765.674479333335,52765.674479333335,57508.950520666665,50394.03645866667,61066.40755166666,46836.57942766667
2021-03-27,55137.566406,56568.214844,54242.910156,55973.511719,55973.511719,47266542233.0,55594.87890633333,54621.54296866666,54621.54296866666,57920.183594333335,53269.57421833333,60245.48828233334,50944.269530333324
2021-03-28,55974.941406,56610.3125,55071.113281,55950.746094,55950.746094,47686580918.0,55877.390625,55144.46875,55144.46875,57416.589844,54338.191406,58955.789063000004,52798.992186999996
2021-03-29,55947.898438,58342.097656,55139.339844,57750.199219,57750.199219,57625587027.0,57077.21223966667,55812.32682333334,55812.32682333334,60279.97005166666,53874.45442766667,63482.72786366666,50671.696615666675
2021-03-30,57750.132813,59447.222656,57251.550781,58917.691406,58917.691406,54414116432.0,58538.821614333334,57630.42057266667,57630.42057266667,60734.493489333334,56343.149739333334,62930.165364333334,54147.477864333334
2021-03-31,58930.277344,59930.027344,57726.417969,58918.832031,58918.832031,65520826225.0,58858.42578133333,57786.82421866666,57786.82421866666,61062.03515633333,56654.81640633333,63265.64453133333,54451.20703133333
2021-04-01,58926.5625,59586.070313,58505.277344,59095.808594,59095.808594,61669163792.0,59062.385417000005,58538.70052100001,58538.70052100001,60143.178386,57981.59244800001,61223.971354999994,56900.799479000016
2021-04-02,59098.878906,60267.1875,58869.28125,59384.3125,59384.3125,58727860620.0,59506.927083333336,58746.66666666667,58746.66666666667,60904.833333333336,58109.020833333336,62302.739583333336,56711.114583333336
2021-04-03,59397.410156,60110.269531,57603.890625,57603.890625,57603.890625,59641344484.0,58439.35026033333,56768.43098966667,56768.43098966667,60945.72916633333,55932.971354333335,63452.10807233333,53426.59244833334
2021-04-04,57604.839844,58913.746094,57168.675781,58758.554688,58758.554688,50749662970.0,58280.325521,57646.904947999996,57646.904947999996,60025.395834,56535.255207999995,61770.46614700001,54790.18489499999
2021-04-05,58760.875,59891.296875,57694.824219,59057.878906,59057.878906,60706272115.0,58881.333333333336,57871.36979166667,57871.36979166667,61077.805989333334,56684.86067733334,63274.27864533333,54488.38802133334
2021-04-06,59171.933594,59479.578125,57646.808594,58192.359375,58192.359375,66058027988.0,58439.58203133333,57399.58593766666,57399.58593766666,60272.35156233333,56606.81250033333,62105.12109333333,54774.042969333335
2021-04-07,58186.507813,58731.144531,55604.023438,56048.9375,56048.9375,75645303584.0,56794.701823,54858.25911500001,54858.25911500001,59921.822916000005,53667.58073,63048.944009000006,50540.459637
2021-04-08,56099.914063,58338.738281,55879.085938,58323.953125,58323.953125,53053855641.0,57513.92578133333,56689.113281666665,56689.113281666665,59973.57812433333,55054.27343833333,62433.230467333335,52594.62109533333
2021-04-09,58326.5625,58937.046875,57807.863281,58245.003906,58245.003906,46655208546.0,58329.971354,57722.895833,57722.895833,59459.154948,57200.78776,60588.338542000005,56071.604166
2021-04-10,58253.777344,61276.664063,58038.707031,59793.234375,59793.234375,58238470525.0,59702.86848966667,58129.07291633334,58129.07291633334,62940.825521666666,56464.91145766667,66178.78255366666,53226.95442566667
2021-04-11,59846.230469,60790.554688,59289.796875,60204.964844,60204.964844,46280252580.0,60095.105469,59399.65625000001,59399.65625000001,61595.863282,58594.347656000005,63096.621094999995,57093.58984300001
2021-04-12,60175.945313,61253.035156,59589.875,59893.453125,59893.453125,51828688519.0,60245.454427,59237.873697999996,59237.873697999996,61908.614582999995,58582.294271,63571.77473899999,56919.134115
2021-04-13,59890.019531,63742.285156,59869.957031,63503.457031,63503.457031,69983454362.0,62371.899739333334,61001.51432266667,61001.51432266667,66244.22786433334,58499.571614333334,70116.55598933334,54627.243489333334
2021-04-14,63523.753906,64863.097656,61554.796875,63109.695313,63109.695313,77451779687.0,63175.86328133333,61488.628906666665,61488.628906666665,66484.16406233332,59867.56250033333,69792.46484333332,56559.261719333335
2021-04-15,63075.195313,63821.671875,62208.964844,63314.011719,63314.011719,60954381579.0,63114.88281266667,62408.09375033334,62408.09375033334,64727.58984366667,61502.17578166667,66340.29687466667,59889.468750666674
2021-04-16,63258.503906,63594.722656,60222.53125,61572.789063,61572.789063,84293007468.0,61796.68098966667,59998.63932333334,59998.63932333334,65168.872395666665,58424.48958366667,68541.06380166666,55052.29817766667
2021-04-17,61529.921875,62572.175781,60361.351563,60683.820313,60683.820313,66138759198.0,61205.78255233334,59839.38932366668,59839.38932366668,63416.60677033334,58994.958334333336,65627.43098833333,56784.134116333335
2021-04-18,60701.886719,61057.457031,52829.535156,56216.183594,56216.183594,97468872758.0,56701.05859366667,52344.66015633334,52344.66015633334,64928.98046866667,48473.13671866667,73156.90234366668,40245.21484366667
2021-04-19,56191.585938,57520.054688,54368.59375,55724.265625,55724.265625,65344865159.0,55870.971354333335,54221.88802066667,54221.88802066667,59022.43229233333,52719.51041633334,62173.89323033333,49568.04947833334
2021-04-20,55681.792969,57062.148438,53448.046875,56473.03125,56473.03125,67849323955.0,55661.075521,54260.002604,54260.002604,59275.177083999995,52046.973958,62889.27864699999,48432.872395000006
2021-04-21,56471.128906,56757.972656,53695.46875,53906.089844,53906.089844,54926612466.0,54786.510416666664,52815.04817733333,52815.04817733333,57849.01432266666,51724.006510666666,60911.51822866666,48661.50260466667
2021-04-22,53857.105469,55410.230469,50583.8125,51762.273438,51762.273438,74798630778.0,52585.43880233334,49760.64713566667,49760.64713566667,57411.85677133334,47759.020833333336,62238.27474033334,42932.602864333334
2021-04-23,51739.808594,52120.792969,47714.664063,51093.652344,51093.652344,86668667320.0,50309.70312533333,48498.613281666665,48498.613281666665,54715.83203133334,45903.57421933333,59121.960937333344,41497.44531333332
2021-04-24,51143.226563,51167.5625,48805.285156,50050.867188,50050.867188,49014494781.0,50007.904948,48848.247396000006,48848.247396000006,52370.182292000005,47645.627604,54732.45963600001,45283.35026
2021-04-25,50052.832031,50506.019531,47159.484375,49004.253906,49004.253906,46117114240.0,48889.919270666665,47273.81901033333,47273.81901033333,52236.45442666666,45543.38411466667,55582.98958266666,42196.84895866667
2021-04-26,49077.792969,54288.003906,48852.796875,54021.753906,54021.753906,58284039825.0,52387.518229,50487.032552000004,50487.032552000004,57822.72526,46952.311198,63257.932291,41517.104167000005
2021-04-27,54030.304688,55416.964844,53319.1875,55033.117188,55033.117188,49448222757.0,54589.756510666666,53762.54817733333,53762.54817733333,56687.53385466667,52491.979166666664,58785.31119866667,50394.20182266666
2021-04-28,55036.636719,56227.207031,53887.917969,54824.703125,54824.703125,48000572955.0,54979.942708333336,53732.67838566667,53732.67838566667,57319.23177033333,52640.65364633334,59658.52083233333,50301.36458433334
2021-04-29,54858.089844,55115.84375,52418.027344,53555.109375,53555.109375,46088929780.0,53696.326823,52276.809896000006,52276.809896000006,56394.143229,50998.510417000005,59091.959635,48300.69401100001
2021-04-30,53568.664063,57900.71875,53129.601563,57750.175781,57750.175781,52395931985.0,56260.16536466667,54619.611979333335,54619.611979333335,61031.28255166667,51489.048177666664,65802.39973866667,46717.93099066666
2021-05-01,57714.664063,58448.339844,57052.273438,57828.050781,57828.050781,42836427360.0,57776.221354333335,57104.10286466667,57104.10286466667,59172.28776033334,56380.15494833333,60568.354166333345,54984.088542333324
2021-05-02,57825.863281,57902.59375,56141.90625,56631.078125,56631.078125,38177405335.0,56891.859375,55881.125,55881.125,58652.546875,55131.171875,60413.234375,53370.484375
2021-05-03,56620.273438,58973.308594,56590.871094,57200.292969,57200.292969,51713139031.0,57588.15755233334,56203.00651066667,56203.00651066667,59970.59505233334,55205.72005233334,62353.03255233334,52823.28255233334
2021-05-04,57214.179688,57214.179688,53191.425781,53333.539063,53333.539063,68564706967.0,54579.714844,51945.25000000001,51945.25000000001,58602.468751,50556.960937,62625.222658,46534.207030000005
2021-05-05,53252.164063,57911.363281,52969.054688,57424.007813,57424.007813,69241316747.0,56101.475260666666,54291.587240333334,54291.587240333334,61043.78385366667,51159.166667666665,65986.09244666668,46216.85807466666
2021-05-06,57441.308594,58363.316406,55382.507813,56396.515625,56396.515625,69523285106.0,56714.11328133333,55064.910156666665,55064.910156666665,59694.92187433333,53733.30468833333,62675.730467333335,50752.49609533333
2021-05-07,56413.953125,58606.632813,55321.847656,57356.402344,57356.402344,68434023376.0,57094.96093766667,55583.289062333344,55583.289062333344,60379.74609466667,53810.17578066667,63664.53125166667,50525.39062366667
2021-05-08,57352.765625,59464.613281,56975.210938,58803.777344,58803.777344,65382980634.0,58414.533854333335,57364.45442766667,57364.45442766667,60903.936197333336,55925.13151133333,63393.33854033334,53435.72916833333
2021-05-09,58877.390625,59210.882813,56482.003906,58232.316406,58232.316406,65906690347.0,57975.067708333336,56739.252603666675,56739.252603666675,60703.946615333334,55246.18880133334,63432.82552233333,52517.30989433334
2021-05-10,58250.871094,59519.355469,54071.457031,55859.796875,55859.796875,71776546298.0,56483.536458333336,53447.71744766667,53447.71744766667,61931.43489633334,51035.63802033333,67379.33333433335,45587.73958233333
2021-05-11,55847.242188,56872.542969,54608.652344,56704.574219,56704.574219,61308396325.0,56061.92317733334,55251.30338566667,55251.30338566667,58325.81380233334,53798.03255233334,60589.70442733334,51534.14192733334
2021-05-12,56714.53125,57939.363281,49150.535156,49150.535156,49150.535156,75215403907.0,52080.144531,46220.925781,46220.925781,60868.972656,43291.316406,69657.800781,34502.488281
