,time,open,high,low,close,adj Close,volume,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,previous_close,high-low,high-pc,low-pc,tr,atr,upperband,lowerband,in_uptrend,pattern,label
603,2017-11-29,63.459999,63.599998,60.245998,61.507999,61.507999,43837000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.509998,3.353999999999999,0.0899999999999963,3.264000000000003,3.353999999999999,1.7808564285714275,66.95842985714286,56.580428714285716,False,-1,0
604,2017-11-30,61.712002,62.139999,60.908001,61.77,61.77,21758000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,61.507999,1.2319980000000044,0.632000000000005,0.5999979999999994,1.2319980000000044,1.649713714285714,66.47314114285714,56.57485885714286,False,2,-1
605,2017-12-01,61.088001,62.063999,61.009998,61.306,61.306,21464500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.77,1.0540009999999995,0.29399899999999946,0.7600020000000001,1.0540009999999995,1.5282854285714282,66.12185478571429,56.952142214285715,False,1,0
606,2017-12-04,61.299999,61.653999,60.122002,61.040001,61.040001,29175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,61.306,1.531996999999997,0.3479990000000015,1.1839979999999954,1.531996999999997,1.5765707142857142,65.61771264285714,56.158288357142865,False,2,-1
607,2017-12-05,60.400002,61.599998,60.200001,60.740002,60.740002,23232500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.040001,1.399996999999999,0.5599970000000027,0.8399999999999963,1.399996999999999,1.621998857142857,65.61771264285714,56.034002928571425,False,0,0
608,2017-12-06,60.02,62.678001,60.0,62.652,62.652,35976500,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.740002,2.678001000000002,1.937999000000005,0.7400019999999969,2.678001000000002,1.780856285714286,65.61771264285714,55.99643164285714,False,2,-1
609,2017-12-07,62.400002,63.726002,62.209999,62.248001,62.248001,23903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.652,1.5160029999999978,1.0740020000000001,0.44200099999999765,1.5160029999999978,1.823713857142857,65.61771264285714,57.49685892857143,False,2,1
610,2017-12-08,62.919998,63.396,62.251999,63.026001,63.026001,17342500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,62.248001,1.144001000000003,1.1479989999999987,0.003997999999995727,1.1479989999999987,1.5085708571428569,65.61771264285714,58.29828692857143,False,2,1
611,2017-12-11,62.925999,65.802002,62.75,65.781998,65.781998,39690000,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.026001,3.0520020000000017,2.776001000000001,0.27600100000000083,3.0520020000000017,1.768571428571428,69.5817152857143,58.97028671428572,True,2,1
612,2017-12-12,66.089996,68.288002,66.005997,68.206001,68.206001,43666000,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.781998,2.2820050000000123,2.5060040000000043,0.22399899999999207,2.5060040000000043,1.9760004285714285,73.07500078571428,61.218998214285705,True,2,-1
613,2017-12-13,68.185997,68.844002,67.300003,67.806,67.806,31107500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,68.206001,1.5439989999999995,0.6380010000000027,0.9059979999999968,1.5439989999999995,1.9777150000000003,74.00514749999999,62.13885749999999,True,2,-1
614,2017-12-14,68.202003,69.487999,67.379997,67.578003,67.578003,28999500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.806,2.108001999999999,1.6819990000000047,0.42600299999999436,2.108001999999999,2.078858571428572,74.67057371428572,62.19742228571429,True,0,0
615,2017-12-15,68.407997,68.779999,67.152,68.690002,68.690002,34666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.578003,1.6279990000000026,1.2019960000000083,0.42600299999999436,1.6279990000000026,1.9288582857142862,73.75257435714286,62.19742228571429,True,0,0
616,2017-12-18,68.980003,69.346001,67.515999,67.774002,67.774002,27381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.690002,1.8300020000000075,0.6559989999999942,1.1740030000000132,1.8300020000000075,1.9737152857142877,74.35214585714286,62.50985414285714,True,-1,-1
617,2017-12-19,68.052002,68.297997,66.059998,66.220001,66.220001,34125000,0,0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.774002,2.237999000000002,0.5239949999999993,1.7140040000000027,2.237999000000002,2.129429571428574,73.56728621428572,62.50985414285714,True,2,-1
618,2017-12-20,66.538002,66.620003,65.008003,65.795998,65.795998,29769000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.220001,1.6119999999999948,0.40000200000000063,1.2119979999999941,1.6119999999999948,1.9237150000000014,71.585148,62.50985414285714,True,1,1
619,2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,65.795998,1.3059999999999974,0.9520030000000048,0.35399699999999257,1.3059999999999974,1.7522858571428575,71.35185857142856,62.50985414285714,True,1,0
620,2017-12-22,65.902,66.183998,64.963997,65.040001,65.040001,21079000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,66.332001,1.2200009999999963,0.14800300000000277,1.368003999999999,1.368003999999999,1.7271437142857147,70.75542864285715,62.50985414285714,True,0,0
621,2017-12-26,64.765999,64.788002,63.316002,63.458,63.458,21892000,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.040001,1.4720000000000084,0.25199899999999786,1.7239990000000063,1.7239990000000063,1.6722861428571443,69.06886042857144,62.50985414285714,True,2,-1
622,2017-12-27,63.200001,63.535999,62.150002,62.327999,62.327999,23560500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,63.458,1.3859969999999961,0.07799899999999838,1.3079979999999978,1.3859969999999961,1.6377144285714291,67.75614378571429,57.92985721428572,False,0,0
623,2017-12-28,62.349998,63.164001,61.908001,63.071999,63.071999,21581500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.327999,1.2560000000000002,0.8360020000000006,0.41999799999999965,1.2560000000000002,1.5557141428571424,67.20314342857142,57.868858571428575,False,0,0
624,2017-12-29,63.236,63.282001,62.0,62.27,62.27,18886000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.071999,1.282001000000001,0.2100020000000029,1.0719989999999981,1.282001000000001,1.4191429999999994,66.8984295,58.3835715,False,2,1
625,2018-01-02,62.400002,64.421997,62.200001,64.106003,64.106003,21761000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.27,2.2219960000000043,2.1519970000000015,0.06999900000000281,2.2219960000000043,1.5062852857142863,66.8984295,58.79214314285714,False,0,0
626,2018-01-03,64.199997,65.050003,63.110001,63.450001,63.450001,22607500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.106003,1.9400020000000069,0.9440000000000026,0.9960020000000043,1.9400020000000069,1.596857000000002,66.8984295,59.289431,False,0,0
627,2018-01-04,62.574001,63.709999,61.136002,62.924,62.924,49731500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,63.450001,2.5739970000000056,0.25999800000000306,2.3139990000000026,2.5739970000000056,1.7691417142857173,66.8984295,57.115575357142845,False,2,1
628,2018-01-05,63.324001,63.448002,62.400002,63.316002,63.316002,22956000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,100,0,0,0,0,0,0,62.924,1.0480000000000018,0.524002000000003,0.5239979999999989,1.0480000000000018,1.672570428571431,66.8984295,57.90629071428571,False,2,1
629,2018-01-08,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.316002,4.3040009999999995,4.087997000000001,0.2160039999999981,4.3040009999999995,2.0894281428571455,71.52028292857143,58.983714071428565,True,2,-1
630,2018-01-09,67.031998,67.760002,65.480003,66.737999,66.737999,35733000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,67.281998,2.2799990000000037,0.47800399999999854,1.8019950000000051,2.2799990000000037,2.2357137142857177,73.32714364285715,59.912861357142845,True,2,1
631,2018-01-10,66.440002,67.400002,66.0,66.959999,66.959999,21549500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.737999,1.4000020000000006,0.6620029999999986,0.7379990000000021,1.4000020000000006,2.252571000000003,73.45771400000001,59.94228799999999,True,0,0
632,2018-01-11,67.047997,68.961998,66.652,67.589996,67.589996,33227500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.959999,2.309997999999993,2.001998999999998,0.30799899999999525,2.309997999999993,2.265142714285716,74.60242714285714,61.01157085714284,True,-1,-1
633,2018-01-12,67.725998,68.082001,66.734001,67.244003,67.244003,24125500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,67.589996,1.347999999999999,0.492005000000006,0.855994999999993,1.347999999999999,2.1805710000000005,73.94971400000001,61.01157085714284,True,0,0
634,2018-01-16,67.508003,69.0,66.959999,68.012001,68.012001,32371500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,67.244003,2.0400010000000037,1.7559969999999936,0.28400400000001014,2.0400010000000037,2.1042858571428575,74.29285707142856,61.66714192857142,True,2,1
635,2018-01-17,68.094002,69.800003,67.949997,69.431999,69.431999,35517500,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.012001,1.8500060000000076,1.7880020000000059,0.062004000000001724,1.8500060000000076,2.218858142857144,75.53157442857143,62.21842557142857,True,1,0
636,2018-01-18,69.134003,70.459999,68.748001,68.914001,68.914001,28429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.431999,1.7119979999999941,1.0279999999999916,0.6839980000000025,1.7119979999999941,1.8485720000000003,75.149716,64.058284,True,-1,0
637,2018-01-19,69.0,70.117996,68.519997,70.003998,70.003998,24441500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.914001,1.5979990000000015,1.2039950000000061,0.39400399999999536,1.5979990000000015,1.7511434285714285,74.57242678571428,64.06556621428571,True,1,1
638,2018-01-22,69.879997,71.566002,69.839996,70.311996,70.311996,31052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.003998,1.7260059999999982,1.5620040000000017,0.16400199999999643,1.7260059999999982,1.797715428571428,76.09614528571429,65.30985271428573,True,0,0
639,2018-01-23,72.0,72.099998,70.199997,70.557999,70.557999,27327000,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.311996,1.9000010000000032,1.7880020000000059,0.1119989999999973,1.9000010000000032,1.7391444285714297,76.36743078571429,65.9325642142857,True,-1,-1
640,2018-01-24,70.916,70.949997,68.704002,69.178001,69.178001,26437500,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.557999,2.2459949999999935,0.39199800000000096,1.8539969999999926,2.2459949999999935,1.8674294285714288,75.42928778571428,65.9325642142857,True,-1,-1
641,2018-01-25,69.653999,69.839996,67.279999,67.528,67.528,33701500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.178001,2.5599969999999956,0.6619950000000046,1.898001999999991,2.5599969999999956,1.9417145714285706,74.38514121428572,65.9325642142857,True,0,0
642,2018-01-26,68.300003,68.800003,67.141998,68.57,68.57,22697000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.528,1.6580050000000028,1.272002999999998,0.38600200000000484,1.6580050000000028,1.9142858571428556,73.71385807142858,65.9325642142857,True,1,1
643,2018-01-29,67.970001,70.169998,67.655998,69.905998,69.905998,23735500,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.57,2.51400000000001,1.5999980000000136,0.9140019999999964,2.51400000000001,2.028857571428572,74.99957071428571,65.9325642142857,True,1,0
644,2018-01-30,69.028,69.653999,68.433998,69.164001,69.164001,23588500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,69.905998,1.2200009999999963,0.25199899999999786,1.4719999999999942,1.4719999999999942,2.010857714285714,75.07657164285715,65.9325642142857,True,2,1
645,2018-01-31,69.501999,71.237999,69.038002,70.862,70.862,31070500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.164001,2.199996999999996,2.073998000000003,0.1259989999999931,2.199996999999996,2.0785707142857137,76.37371264285714,65.9325642142857,True,-1,-1
646,2018-02-01,70.199997,71.931999,69.725998,69.849998,69.849998,20988500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.862,2.2060010000000005,1.06999900000001,1.1360019999999906,2.2060010000000005,2.122284999999999,77.19585350000001,65.9325642142857,True,-1,-1
647,2018-02-02,69.688004,70.389999,68.101997,68.75,68.75,18524000,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.849998,2.288002000000006,0.5400010000000037,1.7480010000000021,2.288002000000006,2.1282860000000006,75.630856,65.9325642142857,True,-1,-1
648,2018-02-05,67.594002,68.893997,66.599998,66.625999,66.625999,22320500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,2.2939989999999995,0.14399699999999882,2.1500020000000006,2.2939989999999995,2.090286285714287,74.01785635714285,65.9325642142857,True,2,1
649,2018-02-06,65.042,67.244003,64.699997,66.793999,66.793999,25442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.625999,2.54400600000001,0.6180040000000133,1.9260019999999969,2.54400600000001,2.2168578571428594,72.62257357142859,65.9325642142857,True,0,0
650,2018-02-07,67.797997,69.199997,67.132004,69.0,69.0,34846000,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.793999,2.0679930000000013,2.4059979999999968,0.33800499999999545,2.4059979999999968,2.2014290000000005,74.7702875,65.9325642142857,True,1,0
651,2018-02-08,68.662003,69.723999,62.919998,63.046001,63.046001,51573000,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,6.804001000000007,0.7239990000000063,6.080002,6.804001000000007,2.963143428571431,75.2114287857143,57.432568214285716,False,-1,-1
652,2018-02-09,63.986,64.195999,58.952,62.084,62.084,64668500,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.046001,5.243999000000002,1.1499980000000036,4.094000999999999,5.243999000000002,3.3980008571428604,71.76800207142858,51.379996928571416,False,-1,0
653,2018-02-12,63.226002,63.616001,61.25,63.146,63.146,31139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,-100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,62.084,2.366000999999997,1.532000999999994,0.8340000000000032,2.366000999999997,3.4208580000000026,71.76800207142858,52.17042649999999,False,2,1
654,2018-02-13,63.004002,64.837997,62.501999,64.732002,64.732002,22801000,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.146,2.3359980000000036,1.6919970000000006,0.6440010000000029,2.3359980000000036,3.4277145714285737,71.76800207142858,53.38685428571428,False,2,-1
655,2018-02-14,64.167999,65.234001,63.703999,64.461998,64.461998,19753500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,64.732002,1.5300020000000032,0.5019990000000121,1.0280029999999911,1.5300020000000032,3.3185721428571457,71.76800207142858,54.51328357142857,False,2,1
656,2018-02-15,64.900002,66.823997,64.480003,66.814003,66.814003,29564500,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.461998,2.3439940000000092,2.3619990000000115,0.01800500000000227,2.3619990000000115,3.292571142857146,71.76800207142858,55.77428657142856,False,1,1
657,2018-02-16,66.5,68.624001,66.328003,67.098,67.098,28213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.814003,2.2959980000000115,1.8099980000000073,0.4860000000000042,2.2959980000000115,3.2768568571428625,71.76800207142858,57.645431428571406,False,0,0
658,2018-02-20,66.893997,68.167999,66.300003,66.954002,66.954002,20047000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,67.098,1.8679959999999909,1.0699989999999957,0.7979969999999952,1.8679959999999909,2.5717132857142886,71.76800207142858,59.51886114285714,False,2,-1
659,2018-02-21,67.206001,67.938004,66.634003,66.660004,66.660004,16098000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.954002,1.3040009999999995,0.9840020000000038,0.3199989999999957,1.3040009999999995,2.008856428571431,71.76800207142858,61.25943421428571,False,-1,0
